LJ002-0318|The city also allowed the poor debtors fourteen ounces of bread daily, and their share of eight stone of meat, an allowance which never varied,|The city also allowed the poor debtors fourteen ounces of bread daily, and their share of eight stone of meat, an allowance which never varied,
LJ002-0319|issued once a week, and divided as far as it would go -- a very precarious and uncertain ration.|issued once a week, and divided as far as it would go -- a very precarious and uncertain ration.
LJ002-0320|The bread was issued every alternate day; and while some prisoners often ate their whole allowance at once,|The bread was issued every alternate day; and while some prisoners often ate their whole allowance at once,
LJ002-0321|others who arrived just after the time of distribution were often forty-eight hours without food. The latter might also be six days without meat.|others who arrived just after the time of distribution were often forty-eight hours without food. The latter might also be six days without meat.
LJ002-0322|Share in the weekly allowance of meat might also be denied to debtors who had not paid "garnish," as well as in the weekly grant from the charitable fund.|Share in the weekly allowance of meat might also be denied to debtors who had not paid "garnish," as well as in the weekly grant from the charitable fund.
LJ002-0323|Hence starvation stared many in the face, unless friends from outside came to their assistance,|Hence starvation stared many in the face, unless friends from outside came to their assistance,
LJ002-0324|or the keeper made them a special grant of 6 pence per diem out of the common stock;|or the keeper made them a special grant of six pence per diem out of the common stock;
LJ002-0325|or the sixpenny allowance was claimed for the creditors, which seldom happened, owing to the expense the process entailed.|or the sixpenny allowance was claimed for the creditors, which seldom happened, owing to the expense the process entailed.
LJ002-0326|The poor debtors were not supplied with beds. Those who could pay the price might hire them from each other,|The poor debtors were not supplied with beds. Those who could pay the price might hire them from each other,
LJ002-0327|or from persons who made a trade of it, or they might bring their beds with them into the prison.|or from persons who made a trade of it, or they might bring their beds with them into the prison.
LJ002-0328|Failing any of these methods, seeing that straw was forbidden for fear of fire, they had to be satisfied with a couple of the rugs provided by the city|Failing any of these methods, seeing that straw was forbidden for fear of fire, they had to be satisfied with a couple of the rugs provided by the city
LJ002-0329|the supply of which was, however, limited, and there were not always enough to give bedding to all. The stock was diminished by theft;|the supply of which was, however, limited, and there were not always enough to give bedding to all. The stock was diminished by theft;
LJ002-0330|female visitors carried them out of the prisons, or the debtors destroyed them when the weather was warm,|female visitors carried them out of the prisons, or the debtors destroyed them when the weather was warm,
LJ002-0331|and they were not in great demand, in order to convert them into mop-heads or cleaning-rags.|and they were not in great demand, in order to convert them into mop-heads or cleaning-rags.
LJ002-0332|Sometimes rugs were urgently required and not forthcoming;|Sometimes rugs were urgently required and not forthcoming;
LJ002-0333|a severe winter set in, the new stock had not been supplied by the contractors, and the poor debtors perished of cold.|a severe winter set in, the new stock had not been supplied by the contractors, and the poor debtors perished of cold.
LJ002-0334|Again, there was no regular allowance of fuel. Coals were purchased out of the garnish money and the charitable fund;|Again, there was no regular allowance of fuel. Coals were purchased out of the garnish money and the charitable fund;
LJ002-0335|so were candles, salt, pepper, mops and brooms. But the latter could have been of little service. Dirt prevailed everywhere;|so were candles, salt, pepper, mops and brooms. But the latter could have been of little service. Dirt prevailed everywhere;
LJ002-0336|indeed the place, with its oak floors caulked with pitch, and smoked ceilings,|indeed the place, with its oak floors caulked with pitch, and smoked ceilings,
LJ002-0337|could not be made even to look clean while there was no obligation of personal cleanliness on individuals, who often came into the prison in filthy rags.|could not be made even to look clean while there was no obligation of personal cleanliness on individuals, who often came into the prison in filthy rags.
LJ002-0338|Only now and again, in extreme cases, an unusually nasty companion was stripped, haled to the pump,|Only now and again, in extreme cases, an unusually nasty companion was stripped, haled to the pump,
LJ003-0001|The Chronicles of Newgate, Volume 2. By Arthur Griffiths. Section 5: Newgate down to 1818, part 2.|The Chronicles of Newgate, Volume two. By Arthur Griffiths. Section five: Newgate down to eighteen eighteen, part two.
LJ003-0002|The squalor and uncleanness of the debtors' side was intensified by constant overcrowding.|The squalor and uncleanness of the debtors' side was intensified by constant overcrowding.
