LJ004-0198|There was, besides, a mill for grinding corn, somewhat similar to a turn-spit, which prisoners turned by walking in rows.|There was, besides, a mill for grinding corn, somewhat similar to a turn-spit, which prisoners turned by walking in rows.
LJ004-0199|This made exertion compulsory, and imposed hard labor as a proper punishment.|This made exertion compulsory, and imposed hard labor as a proper punishment.
LJ004-0200|Another jail, that of Ilchester, was also worthy of all commendation. It exhibited all the good points of that at Bury.|Another jail, that of Ilchester, was also worthy of all commendation. It exhibited all the good points of that at Bury.
LJ004-0201|At Ilchester the rule of employment had been carried further.|At Ilchester the rule of employment had been carried further.
LJ004-0202|A system not adopted generally till nearly half a century later had already prevailed at Ilchester.|A system not adopted generally till nearly half a century later had already prevailed at Ilchester.
LJ004-0203|The new jail had been in a great measure constructed by the prisoners themselves.|The new jail had been in a great measure constructed by the prisoners themselves.
LJ004-0204|Masons, bricklayers, carpenters, painters had been employed upon the buildings, and the work was pronounced excellent by competent judges.|Masons, bricklayers, carpenters, painters had been employed upon the buildings, and the work was pronounced excellent by competent judges.
LJ004-0205|Industrial labor had also been introduced with satisfactory results.|Industrial labor had also been introduced with satisfactory results.
LJ004-0206|Blanket weaving and cloth spinning was carried on prosperously,|Blanket weaving and cloth spinning was carried on prosperously,
LJ004-0207|and all the material for prisoners' apparel was manufactured in the jail.|and all the material for prisoners' apparel was manufactured in the jail.
LJ004-0208|There were work-rooms for wool-washing, dyeing, carding, and spinning.|There were work-rooms for wool-washing, dyeing, carding, and spinning.
LJ004-0209|The looms were constantly busy. Tailors were always at work, and every article of clothing and bedding was made up within the walls.|The looms were constantly busy. Tailors were always at work, and every article of clothing and bedding was made up within the walls.
LJ004-0210|There was a prison laundry too, where all the prisoners' linen was regularly washed.|There was a prison laundry too, where all the prisoners' linen was regularly washed.
LJ004-0211|The moral welfare of the inmates was as closely looked after as the physical.|The moral welfare of the inmates was as closely looked after as the physical.
LJ004-0212|There was an attentive chaplain, a schoolmaster, and regular religious and other instruction.|There was an attentive chaplain, a schoolmaster, and regular religious and other instruction.
LJ004-0213|Compared with those highly meritorious institutions Newgate still showed but badly.|Compared with those highly meritorious institutions Newgate still showed but badly.
LJ004-0214|Its evils were inherent and irremediable, but some ameliorating measures had been introduced,|Its evils were inherent and irremediable, but some ameliorating measures had been introduced,
LJ004-0215|mainly through the exertions of a new governor, Mr. Brown, who succeeded Mr. Newman at Newgate in 1817.|mainly through the exertions of a new governor, Mr. Brown, who succeeded Mr. Newman at Newgate in eighteen seventeen.
LJ004-0216|The most noticeable of the improvements introduced was a better regulation of dietaries within the prison.|The most noticeable of the improvements introduced was a better regulation of dietaries within the prison.
LJ004-0217|The old haphazard system, by which meat was issued in bulk,|The old haphazard system, by which meat was issued in bulk,
LJ004-0218|a week's allowance at a time, was abolished, and there was a regular scale of daily rations adopted.|a week's allowance at a time, was abolished, and there was a regular scale of daily rations adopted.
LJ004-0219|The diet was now ample. It consisted of a pound and a half of bread per diem;|The diet was now ample. It consisted of a pound and a half of bread per diem;
LJ004-0220|for breakfast a pint of gruel; for dinner half a pound of boiled meat, or a quart of soup with vegetables, on alternate days.|for breakfast a pint of gruel; for dinner half a pound of boiled meat, or a quart of soup with vegetables, on alternate days.
LJ004-0221|The food was properly prepared in the prison kitchen.|The food was properly prepared in the prison kitchen.
LJ004-0222|Meat was no longer issued raw, to be imperfectly cooked before a ward fire and bolted gluttonously, the whole two pounds at one sitting.|Meat was no longer issued raw, to be imperfectly cooked before a ward fire and bolted gluttonously, the whole two pounds at one sitting.
